scaffold,start,end,mid,sites,pi_Hti1,pi_Hti2,dxy_Hti1_Hti2,Fst_Hti1_Hti2
scaffold_41,232263,493813,363076,25000,0.003616,0.004023,0.003494,-0.047579
scaffold_41,493814,556951,523686,25000,0.001657,0.001901,0.001556,-0.071713
scaffold_41,556952,599612,576449,25000,0.008256,0.0084,0.007307,-0.069983
scaffold_41,599613,665108,638514,25000,0.004054,0.008276,0.006468,0.025505
scaffold_41,665109,897770,768653,25000,0.002822,0.002496,0.002586,-0.01486
scaffold_41,897771,979912,932806,25000,0.003641,0.002946,0.002863,-0.075042
scaffold_41,979914,1023506,1001143,25000,0.002746,0.002611,0.002516,-0.03356
scaffold_41,1023507,1148722,1077525,25000,0.003372,0.003435,0.003032,-0.061737
scaffold_41,1148723,1370893,1257879,25000,0.00601,0.004924,0.00482,-0.067311
scaffold_41,1370894,1456731,1411907,25000,0.003353,0.003882,0.003273,-0.053387
scaffold_41,1456732,1528752,1484634,25000,0.003573,0.00206,0.003023,0.037619
scaffold_41,1528753,1573342,1554970,25000,0.003666,0.003457,0.004181,0.084949
scaffold_41,1573343,1623351,1592686,25000,0.003422,0.003257,0.003832,0.07295
scaffold_41,1623352,1652231,1637994,25000,0.001858,0.001828,0.001613,-0.071389
scaffold_41,1652232,1705682,1673625,25000,0.001812,0.001854,0.001605,-0.071021
scaffold_41,1705683,1853804,1798053,25000,0.003855,0.002585,0.003028,-0.032917
scaffold_41,1853805,1900307,1872719,13108,0.006316,0.004653,0.005955,0.061911
scaffold_42,36911,1449233,1126966,25000,0.006878,0.006798,0.006846,0.000645
scaffold_42,1449234,1639505,1527271,25000,0.004933,0.004223,0.004579,-0.011097
scaffold_42,1639506,1817327,1744167,25000,0.006775,0.008602,0.006801,-0.065603
scaffold_42,1817328,1842034,1831192,12215,0.001976,0.002356,0.00202,-0.066008
scaffold_43,11001,277453,181721,25000,0.0056,0.005781,0.007476,0.143392
scaffold_43,277454,739325,561401,25000,0.004053,0.002033,0.004375,0.18932
scaffold_43,739326,865038,792860,25000,0.003086,0.004537,0.00472,0.110978
scaffold_43,865039,1101860,979314,25000,0.003243,0.004307,0.003483,-0.043051
scaffold_43,1101861,1153691,1124154,25000,0.0019,0.001992,0.002001,0.015027
scaffold_43,1153692,1213366,1192779,25000,0.007032,0.007666,0.01008,0.165428
scaffold_43,1213367,1249950,1230264,25000,0.005679,0.00556,0.005103,-0.051538
scaffold_43,1249951,1497968,1418334,25000,0.003657,0.003657,0.003272,-0.059459
scaffold_43,1497969,1812136,1609133,20811,0.004231,0.003807,0.003846,-0.020263
scaffold_44,31194,96014,64096,25000,0.003702,0.00339,0.003698,0.022456
scaffold_44,96015,216872,171547,25000,0.00387,0.00324,0.003744,0.02761
scaffold_44,216873,823001,457537,25000,0.007937,0.005938,0.009559,0.16773
scaffold_44,823002,1315547,1222339,25000,0.008691,0.010242,0.008437,-0.061591
scaffold_44,1315548,1379491,1341561,25000,0.003628,0.003747,0.003398,-0.043704
scaffold_44,1379492,1621347,1466985,25000,0.006281,0.00666,0.005848,-0.054035
scaffold_44,1621348,1812013,1769367,25000,0.012155,0.012573,0.011251,-0.050451
scaffold_44,1812014,1827471,1820339,12202,0.011468,0.011471,0.010109,-0.067546
scaffold_45,4161,638313,336479,25000,0.006339,0.007894,0.006723,-0.030363
scaffold_45,638314,777146,695418,25000,0.004875,0.003443,0.004767,0.072353
scaffold_45,777147,924463,835981,25000,0.00324,0.002999,0.003428,0.050069
scaffold_45,924464,1216034,1084472,25000,0.005381,0.005195,0.005433,0.014381
scaffold_45,1216035,1313197,1268649,25000,0.002299,0.002282,0.002253,-0.00881
scaffold_45,1313198,1622405,1415147,25000,0.003646,0.004548,0.004728,0.075845
scaffold_45,1622406,1776768,1728346,25000,0.005155,0.00484,0.004844,-0.016682
scaffold_46,10170,130870,45985,25000,0.004382,0.00412,0.004009,-0.031321
scaffold_46,130871,319918,217904,25000,0.004232,0.002961,0.003501,-0.014309
scaffold_46,319919,808921,633119,25000,0.003328,0.002552,0.002857,-0.015259
scaffold_46,808922,855507,834074,25000,0.002905,0.003794,0.003702,0.053094
scaffold_46,855508,957355,884365,25000,0.003349,0.002089,0.00278,0.011828
scaffold_46,957356,1133048,1017448,25000,0.004392,0.003423,0.003932,0.003341
scaffold_46,1133049,1311347,1267730,25000,0.003051,0.002823,0.002667,-0.051661
scaffold_46,1311348,1456728,1415006,25000,0.005234,0.005313,0.004881,-0.041328
scaffold_46,1456729,1601446,1547125,25000,0.003424,0.004139,0.00367,-0.019621
scaffold_46,1601447,1737643,1665243,21943,0.008448,0.010905,0.00942,-0.01434
scaffold_47,6737,109605,31730,25000,0.001332,0.002306,0.001754,-0.019303
scaffold_47,109655,218337,164626,25000,0.002733,0.002722,0.002446,-0.058109
scaffold_47,218338,383743,300082,25000,0.005878,0.006844,0.005914,-0.038906
scaffold_47,383744,493695,459557,25000,0.006194,0.005353,0.007464,0.13507
scaffold_47,493696,691314,588982,25000,0.002414,0.00207,0.002886,0.129282
scaffold_47,691316,855025,813656,25000,0.001452,0.002216,0.001729,-0.063802
scaffold_47,855026,910889,888663,25000,0.003949,0.003898,0.003734,-0.025153
scaffold_47,910890,1029130,950164,25000,0.004626,0.003843,0.006019,0.178965
scaffold_47,1029131,1120905,1070985,25000,0.004605,0.001826,0.003462,0.039266
scaffold_47,1120906,1190387,1145685,25000,0.002323,0.001679,0.001868,-0.036966
scaffold_47,1190388,1478125,1360838,25000,0.002167,0.00322,0.002876,0.033825
scaffold_47,1478126,1553055,1521739,25000,0.004025,0.005336,0.005071,0.042605
scaffold_47,1553056,1614773,1582896,25000,0.003793,0.004542,0.004267,0.012657
scaffold_47,1614774,1692403,1660561,22527,0.00617,0.004427,0.005295,-0.000422
scaffold_48,63547,104947,82398,25000,0.005666,0.005324,0.00491,-0.060172
scaffold_48,104948,167691,137030,25000,0.005585,0.005151,0.004836,-0.055818
scaffold_48,167694,361791,268770,25000,0.00857,0.006371,0.007568,0.00689
scaffold_48,361792,483187,437090,25000,0.004703,0.004241,0.00484,0.042094
scaffold_48,483188,637560,543936,25000,0.001254,0.001527,0.001249,-0.057271
scaffold_48,637561,755237,678787,25000,0.004281,0.005659,0.004354,-0.070798
scaffold_48,755238,1009529,889007,25000,0.013413,0.01198,0.011782,-0.039949
scaffold_48,1009530,1246951,1148551,25000,0.004586,0.006107,0.005039,-0.031584
scaffold_48,1246952,1291031,1271475,25000,0.004565,0.004459,0.004002,-0.064127
scaffold_48,1291032,1483625,1385717,25000,0.004794,0.00527,0.005362,0.033781
scaffold_48,1483626,1540366,1512925,25000,0.006392,0.006605,0.005776,-0.063071
scaffold_48,1540367,1588063,1560579,25000,0.002605,0.00244,0.002458,-0.013887
scaffold_48,1588064,1635623,1607719,25000,0.002448,0.00275,0.002589,-0.002128
scaffold_48,1635625,1687816,1645047,15386,0.003301,0.003523,0.003122,-0.047508
scaffold_49,1762,32379,17448,25000,0.00245,0.0025,0.002165,-0.07169
scaffold_49,32380,65920,49567,25000,0.001496,0.001455,0.001289,-0.07248
scaffold_49,65921,138908,83223,25000,0.002985,0.002429,0.00358,0.14672
scaffold_49,138910,444194,226951,25000,0.005788,0.008819,0.009317,0.128218
scaffold_49,444195,632923,551759,25000,0.007305,0.008358,0.00768,-0.010439
scaffold_49,632924,792008,743401,25000,0.003474,0.005077,0.004105,-0.021789
scaffold_49,792009,1059833,977753,25000,0.004548,0.004179,0.004872,0.058528
scaffold_49,1059834,1332712,1197195,25000,0.004604,0.004933,0.004735,-0.003783
scaffold_49,1332713,1425067,1372849,25000,0.002642,0.002816,0.002824,0.018309
scaffold_49,1425068,1540679,1473797,25000,0.002567,0.004198,0.003312,-0.010997
scaffold_49,1540680,1663339,1609718,25000,0.003101,0.00296,0.002897,-0.024095
scaffold_50,8269,48043,26488,25000,0.001667,0.001656,0.001456,-0.070469
scaffold_50,48045,97117,68883,25000,0.001671,0.001419,0.001366,-0.063609
scaffold_50,97118,213635,143919,25000,0.001165,0.001344,0.001823,0.194674
scaffold_50,213636,365543,261624,25000,0.001498,0.001503,0.001347,-0.056655
scaffold_50,365544,443223,407627,25000,0.001607,0.001244,0.00136,-0.024946
scaffold_50,443224,540734,503922,25000,0.000963,0.001064,0.000915,-0.05464
scaffold_50,540735,585454,565122,25000,0.000735,0.000406,0.000492,-0.079553
scaffold_50,585455,633979,611537,25000,0.001357,0.00133,0.001195,-0.062369
scaffold_50,633980,666553,650006,25000,0.002138,0.002059,0.001925,-0.046188
scaffold_50,666554,763055,740972,25000,0.002316,0.002226,0.002009,-0.065646
scaffold_50,763056,788833,775886,25000,0.000856,0.002235,0.001549,0.000956
scaffold_50,788834,931880,857756,25000,0.001466,0.001322,0.001416,0.00825
scaffold_50,931881,980007,966266,25000,0.001043,0.001354,0.001374,0.087325
scaffold_50,980008,1008201,993791,25000,0.002758,0.001681,0.003343,0.207562
scaffold_50,1008202,1056665,1032536,25000,0.006565,0.001416,0.004633,0.079087
scaffold_50,1056666,1122160,1081553,25000,0.003251,0.000767,0.003858,0.284366
scaffold_50,1122161,1163769,1143245,25000,0.003378,0.00141,0.002319,-0.032409
scaffold_50,1163770,1200738,1185528,25000,0.002281,0.001806,0.001847,-0.035496
scaffold_50,1200739,1294055,1254442,25000,0.001131,0.000928,0.00092,-0.060252
scaffold_50,1294056,1407752,1357473,25000,0.003182,0.002764,0.002957,-0.002884
scaffold_50,1407753,1440388,1424459,25000,0.002639,0.002507,0.00291,0.065124
scaffold_50,1440389,1596637,1531540,25000,0.00285,0.002382,0.002699,0.016678
scaffold_50,1596638,1654727,1614507,25000,0.001275,0.002289,0.001833,-0.026124
scaffold_51,6716,100506,65444,25000,0.00244,0.001707,0.002236,0.038938
scaffold_51,100507,199165,150372,25000,0.001109,0.002057,0.001631,0.015772
scaffold_51,199166,264885,236269,25000,0.000816,0.000843,0.000806,-0.015133
scaffold_51,264886,308537,293356,25000,0.001188,0.001151,0.00102,-0.073
scaffold_51,308539,383131,359071,25000,0.001272,0.001009,0.001084,-0.027234
scaffold_51,383132,527998,444499,25000,0.004816,0.002301,0.005328,0.204569
scaffold_51,527999,568029,547976,25000,0.002718,0.002408,0.002961,0.082989
scaffold_51,568030,606066,586163,25000,0.004349,0.002711,0.003331,-0.030964
scaffold_51,606067,646204,624229,25000,0.003978,0.003577,0.004498,0.092329
scaffold_51,646205,682205,664161,25000,0.004221,0.003827,0.005291,0.143823
scaffold_51,682206,780752,751171,25000,0.001611,0.001298,0.001407,-0.017712
scaffold_51,780753,861740,832393,25000,0.002063,0.001214,0.001632,-0.001991
scaffold_51,861741,912166,879679,25000,0.002613,0.001881,0.002078,-0.041924
scaffold_51,912167,951542,930292,25000,0.002163,0.00151,0.001715,-0.044489
scaffold_51,951543,1014619,975434,25000,0.002657,0.005291,0.00455,0.071813
scaffold_51,1014620,1163717,1097001,25000,0.006589,0.0062,0.006732,0.027368
scaffold_51,1163718,1256222,1214994,25000,0.003914,0.003731,0.003784,-0.005369
scaffold_51,1256223,1286870,1272927,25000,0.001398,0.001425,0.001282,-0.051342
scaffold_51,1286871,1313232,1300311,25000,0.000366,0.000434,0.00035,-0.071428
scaffold_51,1313233,1347273,1329232,25000,0.001974,0.002306,0.002036,-0.026529
scaffold_51,1347274,1397767,1373146,25000,0.003574,0.003742,0.003703,0.006566
scaffold_51,1397768,1431635,1413949,25000,0.001828,0.001706,0.00153,-0.077043
scaffold_52,35573,147996,92448,25000,0.007902,0.007262,0.007359,-0.015903
scaffold_52,147997,545828,354933,25000,0.009587,0.009705,0.008879,-0.044298
scaffold_52,545829,674148,615965,25000,0.007523,0.007048,0.007734,0.03177
scaffold_52,674149,868729,784438,25000,0.008782,0.007569,0.007802,-0.024931
scaffold_52,868731,1023023,956559,25000,0.006448,0.006582,0.006693,0.014316
scaffold_52,1023024,1210456,1105622,25000,0.009846,0.00904,0.010368,0.049689
scaffold_52,1210457,1348180,1296122,25000,0.005904,0.005724,0.005405,-0.038996
scaffold_52,1348184,1630900,1476998,25000,0.007983,0.004656,0.006534,0.017763
scaffold_53,109460,599448,554678,25000,0.00346,0.002861,0.003383,0.048152
scaffold_53,599449,653146,629851,25000,0.001832,0.001289,0.001374,-0.067961
scaffold_53,653147,777906,705502,25000,0.001421,0.001366,0.001498,0.038586
scaffold_53,777907,883328,824636,25000,0.004155,0.004371,0.00373,-0.07141
scaffold_53,883329,1084414,987900,25000,0.002796,0.002585,0.002599,-0.024057
scaffold_53,1084415,1406981,1287340,25000,0.003156,0.004232,0.003443,-0.037701
scaffold_53,1406982,1567195,1498846,25000,0.001892,0.001726,0.001735,-0.021716
scaffold_53,1567196,1597032,1582535,18211,0.003288,0.002429,0.00326,0.069699
scaffold_54,30310,131449,80655,25000,0.003307,0.004113,0.004098,0.051367
scaffold_54,131450,175373,151933,25000,0.002956,0.003306,0.00354,0.063378
scaffold_54,175374,212912,191457,25000,0.002816,0.006693,0.008356,0.287738
scaffold_54,212913,338298,250111,25000,0.002446,0.003385,0.005894,0.35969
scaffold_54,338299,378945,358261,25000,0.006953,0.006429,0.015939,0.424364
scaffold_54,378946,434174,401803,25000,0.002488,0.00556,0.013981,0.568899
scaffold_54,434175,816145,669057,25000,0.001284,0.001716,0.001304,-0.074973
scaffold_54,816146,1369846,1089883,25000,0.002992,0.002849,0.002731,-0.03596
scaffold_54,1369847,1399980,1384990,25000,0.002728,0.002366,0.002819,0.06244
scaffold_54,1399981,1492236,1454220,25000,0.003145,0.002837,0.002923,-0.012283
scaffold_54,1492237,1543619,1523521,25000,0.001715,0.002192,0.002153,0.051624
scaffold_54,1543620,1604472,1571137,15201,0.0049,0.004079,0.004553,0.007482
scaffold_55,40968,88528,67977,25000,0.001971,0.003621,0.003356,0.096392
scaffold_55,88529,274155,155334,25000,0.005643,0.004981,0.005296,-0.001661
scaffold_55,274156,468687,380768,25000,0.007353,0.007373,0.006736,-0.047546
scaffold_55,468688,692154,641436,25000,0.003166,0.002328,0.003181,0.07569
scaffold_55,692155,1140623,869725,25000,0.005104,0.006723,0.0058,-0.010355
scaffold_55,1140624,1218099,1181983,25000,0.000918,0.001461,0.001221,0.014134
scaffold_55,1218100,1385672,1280280,25000,0.001098,0.000866,0.00086,-0.071081
scaffold_55,1385673,1531987,1459872,25000,0.001503,0.001841,0.001531,-0.047145
scaffold_55,1531989,1593762,1558993,17048,0.002984,0.00291,0.002629,-0.061146
scaffold_56,24982,287586,138152,25000,0.008016,0.008799,0.007525,-0.059345
scaffold_56,287587,426675,389894,25000,0.00328,0.004184,0.003444,-0.042899
scaffold_56,426683,613242,544617,25000,0.005249,0.004535,0.004458,-0.049683
scaffold_56,613243,713949,648380,25000,0.006759,0.007298,0.006752,-0.021409
scaffold_56,713950,798163,739978,25000,0.007925,0.008305,0.007778,-0.022675
scaffold_56,798164,855115,821297,25000,0.00383,0.003768,0.003353,-0.066819
scaffold_56,855116,932963,904127,25000,0.004885,0.004777,0.004224,-0.071833
scaffold_56,932964,1103388,1040406,25000,0.008188,0.008667,0.007816,-0.0403
scaffold_56,1103389,1343719,1159203,25000,0.005487,0.006454,0.005589,-0.035269
scaffold_56,1343720,1504598,1408958,10066,0.007255,0.00121,0.009682,0.453409
scaffold_57,18422,81852,45004,25000,0.004968,0.004928,0.004406,-0.061981
scaffold_57,81853,207171,122275,25000,0.002686,0.002051,0.002342,-0.006065
scaffold_57,207172,389651,288523,25000,0.003176,0.005783,0.006884,0.222595
scaffold_57,389652,529178,440243,25000,0.005124,0.005201,0.006633,0.131892
scaffold_57,529179,677614,579456,25000,0.00942,0.006603,0.009091,0.067042
scaffold_57,677615,748799,717928,25000,0.002678,0.002899,0.002542,-0.049423
scaffold_57,748800,929658,853419,25000,0.005836,0.007032,0.006436,0.00015
scaffold_57,929659,1083319,1007833,25000,0.006007,0.00568,0.005547,-0.027855
scaffold_57,1083320,1254780,1181928,25000,0.007852,0.006585,0.007156,-0.00466
scaffold_57,1254781,1433657,1358567,25000,0.004217,0.003954,0.004163,0.010012
scaffold_57,1433658,1503324,1474373,22638,0.003952,0.003624,0.003686,-0.01453
scaffold_58,286903,1247044,957133,10201,0.001699,0.001681,0.001552,-0.045646
scaffold_59,3,37371,16888,25000,0.002162,0.002239,0.001977,-0.057168
scaffold_59,37372,68254,53547,25000,0.003629,0.004302,0.00374,-0.031303
scaffold_59,68255,170063,102537,25000,0.002509,0.002273,0.002326,-0.014759
scaffold_59,170064,255323,223613,25000,0.002021,0.001505,0.001779,-0.000174
scaffold_59,255324,322125,283858,25000,0.003502,0.003501,0.003375,-0.019525
scaffold_59,322126,370819,345338,25000,0.002902,0.002859,0.002632,-0.048255
scaffold_59,370820,404599,387572,25000,0.002224,0.00209,0.002083,-0.018702
scaffold_59,404600,524722,481972,25000,0.002018,0.002502,0.002246,-0.003326
scaffold_59,524723,551315,538054,25000,0.003139,0.003786,0.003829,0.053385
scaffold_59,551316,780748,615905,25000,0.00347,0.003353,0.003206,-0.033225
scaffold_59,780749,887146,855011,25000,0.001773,0.001355,0.001529,-0.011934
scaffold_59,887147,914205,900803,25000,0.002124,0.001896,0.001797,-0.059943
scaffold_59,914206,969281,935074,25000,0.001997,0.001893,0.001721,-0.065361
scaffold_59,969282,1016644,996080,25000,0.001938,0.00212,0.002002,-0.007101
scaffold_59,1016645,1059099,1039960,25000,0.001855,0.001968,0.001672,-0.071721
scaffold_59,1059100,1142689,1096743,25000,0.001061,0.001129,0.000957,-0.071793
scaffold_59,1142690,1220209,1184636,25000,0.001063,0.000978,0.000928,-0.050547
scaffold_59,1220211,1292549,1259607,25000,0.001902,0.002213,0.0021,0.010532
scaffold_59,1292550,1393745,1363008,25000,0.00186,0.002419,0.002749,0.131779
scaffold_59,1393746,1469713,1434687,25000,0.002187,0.001516,0.002361,0.106521
scaffold_59,1469714,1492671,1481053,17078,0.002691,0.00246,0.002953,0.06618
scaffold_60,48560,104194,66096,25000,0.001197,0.001417,0.001193,-0.048486
scaffold_60,104195,143195,126293,25000,0.000792,0.001237,0.001068,0.026525
scaffold_60,143196,217376,185834,25000,0.000556,0.000421,0.000427,-0.071643
scaffold_60,217377,258455,240302,25000,0.00056,0.000542,0.000481,-0.073124
scaffold_60,258456,355886,316230,25000,0.001083,0.000839,0.000837,-0.07365
scaffold_60,355887,388554,373212,25000,0.00139,0.001545,0.001284,-0.071476
scaffold_60,388555,434066,408030,25000,0.00118,0.001148,0.001018,-0.071759
scaffold_60,434067,507314,466129,25000,0.001352,0.001478,0.001264,-0.060291
scaffold_60,507315,603564,536983,25000,0.001304,0.000921,0.00106,-0.024065
scaffold_60,603565,648906,631789,25000,0.002271,0.002329,0.002698,0.086759
scaffold_60,648907,693825,672192,25000,0.001091,0.001054,0.001156,0.038491
scaffold_60,693826,779455,712728,25000,0.00229,0.002156,0.002216,-0.001598
scaffold_60,779456,812412,794234,25000,0.001403,0.001225,0.001348,0.013749
scaffold_60,812413,843778,826889,25000,0.001158,0.001082,0.000986,-0.067981
scaffold_60,843779,932063,882752,25000,0.00102,0.00097,0.000878,-0.070504
scaffold_60,932064,975476,949688,25000,0.00107,0.000935,0.000881,-0.069334
scaffold_60,975477,1035394,1007407,25000,0.000455,0.000693,0.000577,0.002111
scaffold_60,1035395,1100256,1062391,25000,0.000796,0.000865,0.000751,-0.053652
scaffold_60,1100257,1148839,1127527,25000,0.00134,0.001346,0.001258,-0.0352
scaffold_60,1148840,1178181,1162341,25000,0.000959,0.001138,0.000959,-0.047807
scaffold_60,1178182,1212183,1195048,25000,0.001039,0.001913,0.001304,-0.066132
scaffold_60,1212184,1239506,1226078,25000,0.00077,0.000765,0.000673,-0.070533
scaffold_60,1239507,1265355,1252607,25000,0.001595,0.001104,0.001174,-0.074381
scaffold_60,1265356,1302056,1279212,25000,0.001239,0.001419,0.001204,-0.052768
scaffold_60,1302067,1349465,1317913,25000,0.001687,0.001889,0.002241,0.124264
scaffold_60,1349466,1391191,1369298,25000,0.000949,0.000921,0.000819,-0.070635
scaffold_60,1391192,1415228,1404157,20676,0.0008,0.000825,0.000709,-0.072964
scaffold_61,28837,583575,219355,25000,0.003836,0.003744,0.004594,0.101662
scaffold_61,583576,905432,790968,25000,0.00432,0.005454,0.004525,-0.041042
scaffold_61,905433,1062098,994030,25000,0.013258,0.012511,0.011731,-0.050118
scaffold_61,1062099,1091156,1077089,25000,0.00579,0.005643,0.005001,-0.071551
scaffold_61,1091157,1152782,1112596,25000,0.005916,0.004898,0.004792,-0.06457
scaffold_61,1152783,1394902,1321661,18222,0.012299,0.012729,0.011036,-0.067249
scaffold_62,2301,102406,66069,25000,0.001896,0.002145,0.002288,0.057658
scaffold_62,102407,214357,146299,25000,0.002429,0.003144,0.002702,-0.016329
scaffold_62,214358,354382,244413,25000,0.00164,0.001711,0.001483,-0.065175
scaffold_62,354383,424570,388755,25000,0.002356,0.002446,0.002409,0.001628
scaffold_62,424571,472106,443463,25000,0.001699,0.001719,0.001505,-0.068144
scaffold_62,472107,554180,491488,25000,0.002373,0.002482,0.002181,-0.0572
scaffold_62,554181,718196,618634,25000,0.001933,0.002429,0.001954,-0.058633
scaffold_62,718197,786167,759295,25000,0.002708,0.002486,0.00256,-0.007603
scaffold_62,786168,876707,853005,25000,0.002481,0.003839,0.003343,-0.000132
scaffold_62,876709,1026726,968529,25000,0.002394,0.002107,0.002126,-0.030271
scaffold_62,1026728,1069692,1051245,25000,0.0019,0.001981,0.002041,0.026757
scaffold_62,1069694,1121731,1101924,25000,0.001103,0.001087,0.000958,-0.071401
scaffold_62,1121733,1154832,1137806,25000,0.002243,0.0022,0.001944,-0.071367
scaffold_62,1154833,1224440,1195384,25000,0.001554,0.001458,0.001318,-0.071329
scaffold_62,1224441,1301862,1269938,25000,0.002094,0.002189,0.001873,-0.071588
scaffold_62,1301863,1340405,1318029,25000,0.001372,0.001279,0.001159,-0.071795
scaffold_62,1340406,1377311,1357487,25000,0.00254,0.002249,0.002116,-0.066118
scaffold_62,1377312,1406461,1392636,21026,0.001847,0.002015,0.001818,-0.032167
scaffold_63,60077,115978,94872,25000,0.00393,0.003712,0.003356,-0.069372
scaffold_63,115979,696919,190976,25000,0.007792,0.009513,0.008124,-0.033686
scaffold_63,696920,822451,792999,25000,0.003353,0.003288,0.002907,-0.071078
scaffold_63,822452,882083,856165,25000,0.006712,0.006398,0.005735,-0.071441
scaffold_63,882084,926239,901806,25000,0.000903,0.000903,0.00079,-0.071426
scaffold_63,926240,955186,940373,25000,0.002082,0.00208,0.001821,-0.071411
scaffold_63,955187,1034132,980804,25000,0.003252,0.003435,0.003099,-0.040547
scaffold_63,1034133,1145419,1094775,25000,0.009652,0.009411,0.008722,-0.047463
scaffold_63,1145420,1219797,1167547,25000,0.005466,0.004477,0.005225,0.026549
scaffold_63,1219798,1399888,1354002,15025,0.004861,0.005485,0.006709,0.128961
scaffold_64,61115,615385,406431,25000,0.010822,0.009061,0.010601,0.034171
scaffold_64,615386,1205758,984949,25000,0.005002,0.006383,0.005227,-0.045588
scaffold_64,1205759,1291596,1253552,25000,0.003294,0.004051,0.003627,-0.006601
scaffold_64,1291597,1346655,1323338,25000,0.001543,0.003004,0.003489,0.221933
scaffold_64,1346656,1371919,1355837,15679,0.001493,0.001834,0.001803,0.04277
scaffold_65,82371,236418,184233,25000,0.002823,0.002788,0.002545,-0.052125
scaffold_65,236419,402341,273382,25000,0.002651,0.003145,0.003161,0.046232
scaffold_65,402342,551254,472358,25000,0.004896,0.004688,0.004548,-0.027934
scaffold_65,551255,1103827,892704,25000,0.007181,0.006769,0.007046,0.005378
scaffold_66,26,63490,27403,25000,0.004838,0.004173,0.004041,-0.058089
scaffold_66,63491,108632,81541,25000,0.003577,0.003528,0.003328,-0.034911
scaffold_66,108633,191561,161102,25000,0.00325,0.003011,0.002753,-0.068891
scaffold_66,191562,440042,358221,25000,0.00377,0.003788,0.003447,-0.049055
scaffold_66,440043,517935,481288,25000,0.002178,0.002324,0.002323,0.016808
scaffold_66,517936,650256,587919,25000,0.004863,0.006113,0.005955,0.043415
scaffold_66,650258,908378,784167,25000,0.006361,0.005218,0.00608,0.026104
scaffold_66,908379,1028565,958075,25000,0.004778,0.005823,0.005069,-0.023866
scaffold_66,1028566,1218036,1067626,25000,0.005335,0.0064,0.005508,-0.033796
scaffold_66,1218037,1380373,1333495,24499,0.007736,0.009499,0.009246,0.03742
scaffold_67,16631,179908,117294,25000,0.00276,0.003549,0.003709,0.085656
scaffold_67,179909,290577,246527,25000,0.002701,0.003381,0.004239,0.17359
scaffold_67,290578,355874,317739,25000,0.002683,0.00414,0.005967,0.285534
scaffold_67,355875,545937,465113,25000,0.002142,0.001929,0.002169,0.032182
scaffold_67,545940,613757,588593,25000,0.004013,0.004938,0.004471,-0.000591
scaffold_67,613758,829598,709827,25000,0.003832,0.007373,0.007106,0.12523
scaffold_67,829599,874946,851408,25000,0.003368,0.002149,0.00295,0.035711
scaffold_67,874947,913561,896629,25000,0.001047,0.000994,0.000912,-0.059911
scaffold_67,913562,997121,967604,25000,0.005,0.006083,0.006522,0.086239
scaffold_67,997122,1059953,1028175,25000,0.00319,0.003584,0.004085,0.091278
scaffold_67,1059954,1122059,1084916,25000,0.00165,0.001558,0.00167,0.025194
scaffold_67,1122060,1191981,1168796,25000,0.003025,0.002411,0.002723,0.005067
scaffold_67,1191982,1298704,1260061,25000,0.002508,0.002756,0.002814,0.035539
scaffold_67,1298705,1333272,1314231,25000,0.001916,0.003606,0.005106,0.311719
scaffold_67,1333273,1368957,1350428,18452,0.001607,0.00146,0.001445,-0.03167
scaffold_68,123090,203651,163517,25000,0.004777,0.004431,0.004404,-0.023722
scaffold_68,203653,292980,271286,25000,0.002675,0.002568,0.002424,-0.041947
scaffold_68,292981,443688,367275,25000,0.00506,0.007168,0.005888,-0.020112
scaffold_68,443689,615470,531330,25000,0.003126,0.005006,0.004486,0.052308
scaffold_68,615473,749015,685541,25000,0.005006,0.0056,0.005364,0.006065
scaffold_68,749016,808391,776581,25000,0.002108,0.001871,0.002513,0.123037
scaffold_68,808392,901691,873788,25000,0.001271,0.001326,0.00116,-0.06647
scaffold_68,901692,953172,928616,25000,0.002759,0.003954,0.00698,0.365377
scaffold_68,953173,1026126,1001209,25000,0.005581,0.004382,0.005126,0.014746
scaffold_68,1026127,1106000,1059137,25000,0.004507,0.005917,0.005309,0.00988
scaffold_68,1106001,1174081,1134460,25000,0.000834,0.000988,0.001466,0.245392
scaffold_68,1174083,1265297,1222649,25000,0.006416,0.005236,0.007051,0.098107
scaffold_68,1265298,1293022,1277309,15233,0.003186,0.001696,0.00982,0.61051
scaffold_69,6461,452693,247553,25000,0.006213,0.005497,0.005886,0.00278
scaffold_69,452696,624345,565973,25000,0.004789,0.003461,0.004785,0.078659
scaffold_69,624346,789380,688320,25000,0.00454,0.003485,0.005105,0.126758
scaffold_69,789381,1038597,928826,25000,0.005474,0.003246,0.004714,0.041439
scaffold_69,1038599,1231356,1136355,25000,0.011663,0.006417,0.009179,0.008156
scaffold_70,57820,261748,185016,25000,0.008029,0.00622,0.010069,0.18061
scaffold_70,261749,354909,314009,25000,0.002367,0.004147,0.003124,-0.022207
scaffold_70,354910,463798,409445,25000,0.001438,0.003291,0.002047,-0.077263
scaffold_70,463799,638931,568502,25000,0.004427,0.003501,0.003997,0.004376
scaffold_70,638932,890908,792530,25000,0.005042,0.005918,0.004908,-0.058942
scaffold_70,890909,997232,960900,25000,0.006665,0.009047,0.007418,-0.030654
scaffold_70,997233,1192356,1072877,23458,0.009672,0.013029,0.010225,-0.055856
scaffold_71,22324,462891,284472,25000,0.00617,0.006937,0.005917,-0.0546
scaffold_71,462892,507915,488359,25000,0.003752,0.004748,0.004072,-0.022785
