#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
Sms.ref_sa	scaffold_461	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	400	11	2	0	1	11	11.0	11	11	11	7399	7399.0	7399	7399	7399	13	13	11	0.8461538461538461	0.8461538461538461	0
Sms.ref_sa	scaffold_462	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	388	79	0	0	1	79	79.0	79	79	79	3613	3613.0	3613	3613	3613	79	79	79	1.0	1.0	0
Sms.ref_sa	scaffold_465	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	69	16	0	0	1	16	16.0	16	16	16	18731	18731.0	18731	18731	18731	16	16	16	1.0	1.0	18731
Sms.ref_sa	scaffold_467	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	17	4	0	0	1	4	4.0	4	4	4	7043	7043.0	7043	7043	7043	4	4	4	1.0	1.0	0
Sms.ref_sa	scaffold_468	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	44	5	0	0	1	5	5.0	5	5	5	13450	13450.0	13450	13450	13450	5	5	5	1.0	1.0	13450
Sms.ref_sa	scaffold_469	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	147	78	0	0	1	78	78.0	78	78	78	16516	16516.0	16516	16516	16516	78	78	78	1.0	1.0	16516
Sms.ref_sa	scaffold_472	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	219	56	0	0	1	56	56.0	56	56	56	14596	14596.0	14596	14596	14596	56	56	56	1.0	1.0	14596
Sms.ref_sa	scaffold_475	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	677	25	0	0	1	25	25.0	25	25	25	14929	14929.0	14929	14929	14929	25	25	25	1.0	1.0	14929
Sms.ref_sa	scaffold_476	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	102	88	0	0	1	88	88.0	88	88	88	15583	15583.0	15583	15583	15583	88	88	88	1.0	1.0	15583
Sms.ref_sa	scaffold_478	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	42	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_479	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	174	8	1	0	1	8	8.0	8	8	8	17577	17577.0	17577	17577	17577	9	9	8	0.8888888888888888	0.8888888888888888	17577
Sms.ref_sa	scaffold_480	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	83	14	1	0	1	14	14.0	14	14	14	10487	10487.0	10487	10487	10487	15	15	14	0.9333333333333333	0.9333333333333333	0
Sms.ref_sa	scaffold_481	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	89	4	0	0	1	4	4.0	4	4	4	14022	14022.0	14022	14022	14022	4	4	4	1.0	1.0	14022
Sms.ref_sa	scaffold_482	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	393	85	70	0	1	85	85.0	85	85	85	14214	14214.0	14214	14214	14214	155	155	85	0.5483870967741935	0.5483870967741935	14214
Sms.ref_sa	scaffold_483	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	20	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_484	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	59	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_485	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	106	27	0	0	1	27	27.0	27	27	27	12375	12375.0	12375	12375	12375	27	27	27	1.0	1.0	12375
Sms.ref_sa	scaffold_486	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	33	8	0	0	1	8	8.0	8	8	8	13401	13401.0	13401	13401	13401	8	8	8	1.0	1.0	13401
Sms.ref_sa	scaffold_487	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	27	19	0	0	1	19	19.0	19	19	19	2853	2853.0	2853	2853	2853	19	19	19	1.0	1.0	0
Sms.ref_sa	scaffold_489	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	13	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_491	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	327	190	7	0	1	190	190.0	190	190	190	13426	13426.0	13426	13426	13426	197	197	190	0.9644670050761421	0.9644670050761421	13426
Sms.ref_sa	scaffold_492	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	175	68	2	0	1	68	68.0	68	68	68	13578	13578.0	13578	13578	13578	70	70	68	0.9714285714285714	0.9714285714285714	13578
Sms.ref_sa	scaffold_493	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	57	29	2	0	1	29	29.0	29	29	29	14457	14457.0	14457	14457	14457	31	31	29	0.9354838709677419	0.9354838709677419	14457
Sms.ref_sa	scaffold_495	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	171	99	11	0	1	99	99.0	99	99	99	9442	9442.0	9442	9442	9442	110	110	99	0.9	0.9	0
Sms.ref_sa	scaffold_496	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	101	11	0	0	1	11	11.0	11	11	11	15865	15865.0	15865	15865	15865	11	11	11	1.0	1.0	15865
Sms.ref_sa	scaffold_497	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	243	6	2	0	1	6	6.0	6	6	6	2513	2513.0	2513	2513	2513	8	8	6	0.75	0.75	0
Sms.ref_sa	scaffold_499	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	187	149	3	0	1	149	149.0	149	149	149	21904	21904.0	21904	21904	21904	152	152	149	0.9802631578947368	0.9802631578947368	21904
Sms.ref_sa	scaffold_500	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	116	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_501	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	133	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_502	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	332	83	0	0	1	83	83.0	83	83	83	15636	15636.0	15636	15636	15636	83	83	83	1.0	1.0	15636
Sms.ref_sa	scaffold_503	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	265	55	0	0	1	55	55.0	55	55	55	3792	3792.0	3792	3792	3792	55	55	55	1.0	1.0	0
Sms.ref_sa	scaffold_504	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	181	9	0	0	1	9	9.0	9	9	9	5371	5371.0	5371	5371	5371	9	9	9	1.0	1.0	0
Sms.ref_sa	scaffold_506	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	124	91	1	0	1	91	91.0	91	91	91	6560	6560.0	6560	6560	6560	92	92	91	0.9891304347826086	0.9891304347826086	0
Sms.ref_sa	scaffold_507	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	126	82	0	0	1	82	82.0	82	82	82	9279	9279.0	9279	9279	9279	82	82	82	1.0	1.0	0
Sms.ref_sa	scaffold_508	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	328	4	0	0	1	4	4.0	4	4	4	4831	4831.0	4831	4831	4831	4	4	4	1.0	1.0	0
Sms.ref_sa	scaffold_509	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	2	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_510	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	239	43	0	0	1	43	43.0	43	43	43	11699	11699.0	11699	11699	11699	43	43	43	1.0	1.0	11699
Sms.ref_sa	scaffold_512	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	224	94	0	0	1	94	94.0	94	94	94	20213	20213.0	20213	20213	20213	94	94	94	1.0	1.0	20213
Sms.ref_sa	scaffold_513	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	306	22	13	0	1	22	22.0	22	22	22	3926	3926.0	3926	3926	3926	35	35	22	0.6285714285714286	0.6285714285714286	0
Sms.ref_sa	scaffold_514	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	106	27	0	0	1	27	27.0	27	27	27	7982	7982.0	7982	7982	7982	27	27	27	1.0	1.0	0
Sms.ref_sa	scaffold_516	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	57	20	0	0	1	20	20.0	20	20	20	12782	12782.0	12782	12782	12782	20	20	20	1.0	1.0	12782
Sms.ref_sa	scaffold_517	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	430	183	2	0	1	183	183.0	183	183	183	14852	14852.0	14852	14852	14852	185	185	183	0.9891891891891892	0.9891891891891892	14852
Sms.ref_sa	scaffold_518	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	253	73	0	0	1	73	73.0	73	73	73	14065	14065.0	14065	14065	14065	73	73	73	1.0	1.0	14065
Sms.ref_sa	scaffold_519	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	98	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_520	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	41	25	0	0	1	25	25.0	25	25	25	12697	12697.0	12697	12697	12697	25	25	25	1.0	1.0	12697
Sms.ref_sa	scaffold_521	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	192	91	0	0	1	91	91.0	91	91	91	17609	17609.0	17609	17609	17609	91	91	91	1.0	1.0	17609
Sms.ref_sa	scaffold_522	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	49	17	0	0	1	17	17.0	17	17	17	12494	12494.0	12494	12494	12494	17	17	17	1.0	1.0	12494
Sms.ref_sa	scaffold_523	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	548	114	28	0	2	57.0	57.0	21	93	114	5777.0	5777.0	2807	8747	11554	142	142	114	0.8028169014084507	0.8028169014084507	2807
Sms.ref_sa	scaffold_525	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	93	30	0	0	1	30	30.0	30	30	30	10020	10020.0	10020	10020	10020	30	30	30	1.0	1.0	0
Sms.ref_sa	scaffold_526	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	58	3	0	0	1	3	3.0	3	3	3	158	158.0	158	158	158	3	3	3	1.0	1.0	0
Sms.ref_sa	scaffold_527	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	418	80	0	0	1	80	80.0	80	80	80	16344	16344.0	16344	16344	16344	80	80	80	1.0	1.0	16344
Sms.ref_sa	scaffold_529	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	159	33	17	0	1	33	33.0	33	33	33	7247	7247.0	7247	7247	7247	50	50	33	0.66	0.66	0
Sms.ref_sa	scaffold_530	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	16	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_532	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	190	120	2	0	1	120	120.0	120	120	120	17731	17731.0	17731	17731	17731	122	122	120	0.9836065573770492	0.9836065573770492	17731
Sms.ref_sa	scaffold_533	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	14	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_536	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	335	12	0	0	1	12	12.0	12	12	12	18332	18332.0	18332	18332	18332	12	12	12	1.0	1.0	18332
Sms.ref_sa	scaffold_537	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	312	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_538	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	365	57	5	0	1	57	57.0	57	57	57	13813	13813.0	13813	13813	13813	62	62	57	0.9193548387096774	0.9193548387096774	13813
Sms.ref_sa	scaffold_539	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	76	47	0	0	1	47	47.0	47	47	47	8906	8906.0	8906	8906	8906	47	47	47	1.0	1.0	0
Sms.ref_sa	scaffold_542	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	436	104	82	0	1	104	104.0	104	104	104	8148	8148.0	8148	8148	8148	186	186	104	0.5591397849462365	0.5591397849462365	0
Sms.ref_sa	scaffold_543	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	302	82	10	0	1	82	82.0	82	82	82	9935	9935.0	9935	9935	9935	92	92	82	0.8913043478260869	0.8913043478260869	0
Sms.ref_sa	scaffold_544	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	140	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_545	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	42	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_546	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	608	134	23	0	1	134	134.0	134	134	134	10905	10905.0	10905	10905	10905	157	157	134	0.8535031847133758	0.8535031847133758	10905
Sms.ref_sa	scaffold_547	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	299	164	17	0	1	164	164.0	164	164	164	10499	10499.0	10499	10499	10499	181	181	164	0.9060773480662984	0.9060773480662984	0
Sms.ref_sa	scaffold_551	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	101	86	0	0	1	86	86.0	86	86	86	3763	3763.0	3763	3763	3763	86	86	86	1.0	1.0	0
Sms.ref_sa	scaffold_552	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	168	91	0	0	1	91	91.0	91	91	91	13667	13667.0	13667	13667	13667	91	91	91	1.0	1.0	13667
Sms.ref_sa	scaffold_553	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	474	193	2	0	1	193	193.0	193	193	193	10581	10581.0	10581	10581	10581	195	195	193	0.9897435897435898	0.9897435897435898	0
Sms.ref_sa	scaffold_554	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	35	7	1	0	1	7	7.0	7	7	7	10643	10643.0	10643	10643	10643	8	8	7	0.875	0.875	0
Sms.ref_sa	scaffold_555	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	150	13	0	0	1	13	13.0	13	13	13	8673	8673.0	8673	8673	8673	13	13	13	1.0	1.0	0
Sms.ref_sa	scaffold_558	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	251	127	0	0	1	127	127.0	127	127	127	11635	11635.0	11635	11635	11635	127	127	127	1.0	1.0	11635
Sms.ref_sa	scaffold_559	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	34	22	0	0	1	22	22.0	22	22	22	1133	1133.0	1133	1133	1133	22	22	22	1.0	1.0	0
Sms.ref_sa	scaffold_560	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	64	34	0	0	1	34	34.0	34	34	34	7937	7937.0	7937	7937	7937	34	34	34	1.0	1.0	0
Sms.ref_sa	scaffold_561	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	45	3	3	0	1	3	3.0	3	3	3	2497	2497.0	2497	2497	2497	6	6	3	0.5	0.5	0
Sms.ref_sa	scaffold_562	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	117	34	0	0	1	34	34.0	34	34	34	11938	11938.0	11938	11938	11938	34	34	34	1.0	1.0	11938
Sms.ref_sa	scaffold_564	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	293	102	0	0	1	102	102.0	102	102	102	12599	12599.0	12599	12599	12599	102	102	102	1.0	1.0	12599
Sms.ref_sa	scaffold_565	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	317	45	3	0	1	45	45.0	45	45	45	20224	20224.0	20224	20224	20224	48	48	45	0.9375	0.9375	20224
Sms.ref_sa	scaffold_568	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	801	342	91	0	1	342	342.0	342	342	342	12703	12703.0	12703	12703	12703	433	433	342	0.789838337182448	0.789838337182448	12703
Sms.ref_sa	scaffold_569	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	1	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_571	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	218	33	0	0	1	33	33.0	33	33	33	11662	11662.0	11662	11662	11662	33	33	33	1.0	1.0	11662
Sms.ref_sa	scaffold_572	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	15	7	0	0	1	7	7.0	7	7	7	898	898.0	898	898	898	7	7	7	1.0	1.0	0
Sms.ref_sa	scaffold_573	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	224	15	0	0	1	15	15.0	15	15	15	6469	6469.0	6469	6469	6469	15	15	15	1.0	1.0	0
Sms.ref_sa	scaffold_575	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	17	4	2	0	1	4	4.0	4	4	4	1950	1950.0	1950	1950	1950	6	6	4	0.6666666666666666	0.6666666666666666	0
Sms.ref_sa	scaffold_577	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	197	29	0	0	1	29	29.0	29	29	29	5274	5274.0	5274	5274	5274	29	29	29	1.0	1.0	0
Sms.ref_sa	scaffold_578	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	135	2	0	0	1	2	2.0	2	2	2	10036	10036.0	10036	10036	10036	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_579	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	282	44	49	0	1	44	44.0	44	44	44	4360	4360.0	4360	4360	4360	93	93	44	0.4731182795698925	0.4731182795698925	0
Sms.ref_sa	scaffold_581	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	83	4	0	0	1	4	4.0	4	4	4	1334	1334.0	1334	1334	1334	4	4	4	1.0	1.0	0
Sms.ref_sa	scaffold_582	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	33	6	1	0	1	6	6.0	6	6	6	3830	3830.0	3830	3830	3830	7	7	6	0.8571428571428571	0.8571428571428571	0
Sms.ref_sa	scaffold_584	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	512	324	4	0	1	324	324.0	324	324	324	20119	20119.0	20119	20119	20119	328	328	324	0.9878048780487805	0.9878048780487805	20119
Sms.ref_sa	scaffold_585	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	813	244	16	0	1	244	244.0	244	244	244	16318	16318.0	16318	16318	16318	260	260	244	0.9384615384615385	0.9384615384615385	16318
Sms.ref_sa	scaffold_586	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	114	98	0	0	1	98	98.0	98	98	98	11456	11456.0	11456	11456	11456	98	98	98	1.0	1.0	11456
Sms.ref_sa	scaffold_589	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	572	188	42	0	1	188	188.0	188	188	188	18945	18945.0	18945	18945	18945	230	230	188	0.8173913043478261	0.8173913043478261	18945
Sms.ref_sa	scaffold_590	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	56	8	0	0	1	8	8.0	8	8	8	127	127.0	127	127	127	8	8	8	1.0	1.0	0
Sms.ref_sa	scaffold_591	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	479	364	1	0	1	364	364.0	364	364	364	9274	9274.0	9274	9274	9274	365	365	364	0.9972602739726028	0.9972602739726028	0
Sms.ref_sa	scaffold_593	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	272	114	0	0	1	114	114.0	114	114	114	12297	12297.0	12297	12297	12297	114	114	114	1.0	1.0	12297
Sms.ref_sa	scaffold_597	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	163	17	2	0	1	17	17.0	17	17	17	8958	8958.0	8958	8958	8958	19	19	17	0.8947368421052632	0.8947368421052632	0
Sms.ref_sa	scaffold_598	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	44	2	0	0	1	2	2.0	2	2	2	866	866.0	866	866	866	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_599	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	126	71	8	0	1	71	71.0	71	71	71	4633	4633.0	4633	4633	4633	79	79	71	0.8987341772151899	0.8987341772151899	0
Sms.ref_sa	scaffold_602	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	94	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_603	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	144	95	2	0	1	95	95.0	95	95	95	16212	16212.0	16212	16212	16212	97	97	95	0.979381443298969	0.979381443298969	16212
Sms.ref_sa	scaffold_606	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	197	120	2	0	1	120	120.0	120	120	120	18962	18962.0	18962	18962	18962	122	122	120	0.9836065573770492	0.9836065573770492	18962
Sms.ref_sa	scaffold_607	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	64	6	0	0	1	6	6.0	6	6	6	6459	6459.0	6459	6459	6459	6	6	6	1.0	1.0	0
Sms.ref_sa	scaffold_609	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	678	253	2	0	1	253	253.0	253	253	253	17624	17624.0	17624	17624	17624	255	255	253	0.9921568627450981	0.9921568627450981	17624
Sms.ref_sa	scaffold_612	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	74	4	0	0	1	4	4.0	4	4	4	6061	6061.0	6061	6061	6061	4	4	4	1.0	1.0	0
Sms.ref_sa	scaffold_613	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	160	95	3	0	1	95	95.0	95	95	95	17356	17356.0	17356	17356	17356	98	98	95	0.9693877551020408	0.9693877551020408	17356
Sms.ref_sa	scaffold_614	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	26	10	0	0	1	10	10.0	10	10	10	5485	5485.0	5485	5485	5485	10	10	10	1.0	1.0	0
Sms.ref_sa	scaffold_615	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	81	0	5	0	0	nan	nan	0	0	0	nan	nan	0	0	0	5	5	0	0.0	0.0	nan
Sms.ref_sa	scaffold_617	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	285	86	4	0	1	86	86.0	86	86	86	15179	15179.0	15179	15179	15179	90	90	86	0.9555555555555556	0.9555555555555556	15179
Sms.ref_sa	scaffold_619	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	308	156	1	0	1	156	156.0	156	156	156	19014	19014.0	19014	19014	19014	157	157	156	0.9936305732484076	0.9936305732484076	19014
Sms.ref_sa	scaffold_621	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	73	34	0	0	1	34	34.0	34	34	34	4525	4525.0	4525	4525	4525	34	34	34	1.0	1.0	0
Sms.ref_sa	scaffold_624	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	100	23	0	0	1	23	23.0	23	23	23	6143	6143.0	6143	6143	6143	23	23	23	1.0	1.0	0
Sms.ref_sa	scaffold_625	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	783	88	3	0	1	88	88.0	88	88	88	17450	17450.0	17450	17450	17450	91	91	88	0.967032967032967	0.967032967032967	17450
Sms.ref_sa	scaffold_626	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	52	13	1	0	1	13	13.0	13	13	13	16354	16354.0	16354	16354	16354	14	14	13	0.9285714285714286	0.9285714285714286	16354
Sms.ref_sa	scaffold_627	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	73	2	0	0	1	2	2.0	2	2	2	28	28.0	28	28	28	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_628	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	330	24	37	0	1	24	24.0	24	24	24	11950	11950.0	11950	11950	11950	61	61	24	0.39344262295081966	0.39344262295081966	11950
Sms.ref_sa	scaffold_630	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	64	5	0	0	1	5	5.0	5	5	5	11128	11128.0	11128	11128	11128	5	5	5	1.0	1.0	11128
Sms.ref_sa	scaffold_631	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	239	107	0	0	1	107	107.0	107	107	107	16055	16055.0	16055	16055	16055	107	107	107	1.0	1.0	16055
Sms.ref_sa	scaffold_632	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	69	54	0	0	1	54	54.0	54	54	54	15754	15754.0	15754	15754	15754	54	54	54	1.0	1.0	15754
Sms.ref_sa	scaffold_633	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	249	104	0	0	1	104	104.0	104	104	104	5212	5212.0	5212	5212	5212	104	104	104	1.0	1.0	0
Sms.ref_sa	scaffold_636	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	213	57	0	0	1	57	57.0	57	57	57	11876	11876.0	11876	11876	11876	57	57	57	1.0	1.0	11876
Sms.ref_sa	scaffold_637	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	410	33	4	0	1	33	33.0	33	33	33	13200	13200.0	13200	13200	13200	37	37	33	0.8918918918918919	0.8918918918918919	13200
Sms.ref_sa	scaffold_638	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	211	19	0	0	1	19	19.0	19	19	19	6673	6673.0	6673	6673	6673	19	19	19	1.0	1.0	0
Sms.ref_sa	scaffold_640	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	261	6	1	0	1	6	6.0	6	6	6	11657	11657.0	11657	11657	11657	7	7	6	0.8571428571428571	0.8571428571428571	11657
Sms.ref_sa	scaffold_643	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	292	78	8	0	1	78	78.0	78	78	78	10733	10733.0	10733	10733	10733	86	86	78	0.9069767441860465	0.9069767441860465	10733
Sms.ref_sa	scaffold_645	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	755	283	23	0	1	283	283.0	283	283	283	12244	12244.0	12244	12244	12244	306	306	283	0.9248366013071896	0.9248366013071896	12244
Sms.ref_sa	scaffold_646	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	54	3	0	0	1	3	3.0	3	3	3	3852	3852.0	3852	3852	3852	3	3	3	1.0	1.0	0
Sms.ref_sa	scaffold_647	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	604	36	0	0	1	36	36.0	36	36	36	9135	9135.0	9135	9135	9135	36	36	36	1.0	1.0	0
Sms.ref_sa	scaffold_649	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	174	101	0	0	2	50.5	50.5	36	65	101	7682.0	7682.0	4847	10517	15364	101	101	101	1.0	1.0	10517
Sms.ref_sa	scaffold_650	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	704	183	40	0	1	183	183.0	183	183	183	7089	7089.0	7089	7089	7089	223	223	183	0.820627802690583	0.820627802690583	0
Sms.ref_sa	scaffold_651	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	89	31	0	0	1	31	31.0	31	31	31	3175	3175.0	3175	3175	3175	31	31	31	1.0	1.0	0
Sms.ref_sa	scaffold_652	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	49	20	0	0	1	20	20.0	20	20	20	16609	16609.0	16609	16609	16609	20	20	20	1.0	1.0	16609
Sms.ref_sa	scaffold_653	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	141	30	21	0	1	30	30.0	30	30	30	6333	6333.0	6333	6333	6333	51	51	30	0.5882352941176471	0.5882352941176471	0
